Parameter Distribution {'n_estimators': [300, 350, 400, 450, 500], 'max_depth': [10, 11, 12, 13, 14, 15], 'min_samples_leaf': [1, 2, 4], 'min_samples_split': [2, 5, 10], 'random_state': [101]}
0.705354 (0.002751) with: {'max_depth': 13, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 300, 'random_state': 101}, std score of 0.002751, score rank of 184,
0.705804 (0.002504) with: {'max_depth': 13, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 350, 'random_state': 101}, std score of 0.002504, score rank of 154,
0.705581 (0.002139) with: {'max_depth': 13, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 400, 'random_state': 101}, std score of 0.002139, score rank of 172,
0.706316 (0.002637) with: {'max_depth': 13, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 450, 'random_state': 101}, std score of 0.002637, score rank of 107,
0.706185 (0.003029) with: {'max_depth': 13, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 500, 'random_state': 101}, std score of 0.003029, score rank of 123,
0.706657 (0.002500) with: {'max_depth': 13, 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 300, 'random_state': 101}, std score of 0.002500, score rank of 58,
0.707101 (0.002879) with: {'max_depth': 13, 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 350, 'random_state': 101}, std score of 0.002879, score rank of 25,
0.706682 (0.003020) with: {'max_depth': 13, 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 400, 'random_state': 101}, std score of 0.003020, score rank of 55,
0.706882 (0.003454) with: {'max_depth': 13, 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 450, 'random_state': 101}, std score of 0.003454, score rank of 34,
0.706469 (0.003300) with: {'max_depth': 13, 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 500, 'random_state': 101}, std score of 0.003300, score rank of 87,
0.706860 (0.003096) with: {'max_depth': 13, 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 300, 'random_state': 101}, std score of 0.003096, score rank of 40,
0.707288 (0.003546) with: {'max_depth': 13, 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 350, 'random_state': 101}, std score of 0.003546, score rank of 16,
0.706812 (0.003483) with: {'max_depth': 13, 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 400, 'random_state': 101}, std score of 0.003483, score rank of 44,
0.707369 (0.003429) with: {'max_depth': 13, 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 450, 'random_state': 101}, std score of 0.003429, score rank of 10,
0.707372 (0.003403) with: {'max_depth': 13, 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 500, 'random_state': 101}, std score of 0.003403, score rank of 8,
0.706860 (0.003096) with: {'max_depth': 13, 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 300, 'random_state': 101}, std score of 0.003096, score rank of 40,
0.707288 (0.003546) with: {'max_depth': 13, 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 350, 'random_state': 101}, std score of 0.003546, score rank of 16,
0.706812 (0.003483) with: {'max_depth': 13, 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 400, 'random_state': 101}, std score of 0.003483, score rank of 44,
0.707369 (0.003429) with: {'max_depth': 13, 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 450, 'random_state': 101}, std score of 0.003429, score rank of 10,
0.707372 (0.003403) with: {'max_depth': 13, 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 500, 'random_state': 101}, std score of 0.003403, score rank of 8,
0.706466 (0.003493) with: {'max_depth': 13, 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 300, 'random_state': 101}, std score of 0.003493, score rank of 88,
0.707033 (0.003527) with: {'max_depth': 13, 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 350, 'random_state': 101}, std score of 0.003527, score rank of 29,
0.706825 (0.003513) with: {'max_depth': 13, 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 400, 'random_state': 101}, std score of 0.003513, score rank of 42,
0.707124 (0.003396) with: {'max_depth': 13, 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 450, 'random_state': 101}, std score of 0.003396, score rank of 24,
0.707204 (0.003189) with: {'max_depth': 13, 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 500, 'random_state': 101}, std score of 0.003189, score rank of 20,
0.701647 (0.001595) with: {'max_depth': 14, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 300, 'random_state': 101}, std score of 0.001595, score rank of 251,
0.701757 (0.001073) with: {'max_depth': 14, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 350, 'random_state': 101}, std score of 0.001073, score rank of 249,
0.702138 (0.001539) with: {'max_depth': 14, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 400, 'random_state': 101}, std score of 0.001539, score rank of 242,
0.701920 (0.001350) with: {'max_depth': 14, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 450, 'random_state': 101}, std score of 0.001350, score rank of 244,
0.701896 (0.001474) with: {'max_depth': 14, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 500, 'random_state': 101}, std score of 0.001474, score rank of 245,
0.702050 (0.001144) with: {'max_depth': 14, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 300, 'random_state': 101}, std score of 0.001144, score rank of 243,
0.701713 (0.001446) with: {'max_depth': 14, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 350, 'random_state': 101}, std score of 0.001446, score rank of 250,
0.701851 (0.001841) with: {'max_depth': 14, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 400, 'random_state': 101}, std score of 0.001841, score rank of 247,
0.702319 (0.002045) with: {'max_depth': 14, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 450, 'random_state': 101}, std score of 0.002045, score rank of 238,
0.702246 (0.002031) with: {'max_depth': 14, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 500, 'random_state': 101}, std score of 0.002031, score rank of 239,
0.704069 (0.003001) with: {'max_depth': 14, 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 300, 'random_state': 101}, std score of 0.003001, score rank of 220,
0.704158 (0.002771) with: {'max_depth': 14, 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 350, 'random_state': 101}, std score of 0.002771, score rank of 219,
0.704484 (0.002609) with: {'max_depth': 14, 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 400, 'random_state': 101}, std score of 0.002609, score rank of 213,
0.704631 (0.003140) with: {'max_depth': 14, 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 450, 'random_state': 101}, std score of 0.003140, score rank of 206,
0.704799 (0.002958) with: {'max_depth': 14, 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 500, 'random_state': 101}, std score of 0.002958, score rank of 199,
0.702517 (0.002500) with: {'max_depth': 14, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 300, 'random_state': 101}, std score of 0.002500, score rank of 235,
0.702668 (0.002686) with: {'max_depth': 14, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 350, 'random_state': 101}, std score of 0.002686, score rank of 234,
0.702939 (0.003147) with: {'max_depth': 14, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 400, 'random_state': 101}, std score of 0.003147, score rank of 231,
0.702797 (0.002854) with: {'max_depth': 14, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 450, 'random_state': 101}, std score of 0.002854, score rank of 233,
0.703052 (0.003170) with: {'max_depth': 14, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 500, 'random_state': 101}, std score of 0.003170, score rank of 229,
0.704350 (0.002528) with: {'max_depth': 14, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 300, 'random_state': 101}, std score of 0.002528, score rank of 215,
0.703942 (0.002158) with: {'max_depth': 14, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 350, 'random_state': 101}, std score of 0.002158, score rank of 222,
0.703687 (0.001905) with: {'max_depth': 14, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 400, 'random_state': 101}, std score of 0.001905, score rank of 225,
0.703722 (0.002300) with: {'max_depth': 14, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 450, 'random_state': 101}, std score of 0.002300, score rank of 223,
0.703711 (0.002358) with: {'max_depth': 14, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 500, 'random_state': 101}, std score of 0.002358, score rank of 224,
0.705036 (0.002969) with: {'max_depth': 14, 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 300, 'random_state': 101}, std score of 0.002969, score rank of 193,
0.705481 (0.003558) with: {'max_depth': 14, 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 350, 'random_state': 101}, std score of 0.003558, score rank of 177,
0.705510 (0.003359) with: {'max_depth': 14, 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 400, 'random_state': 101}, std score of 0.003359, score rank of 173,
0.705288 (0.003276) with: {'max_depth': 14, 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 450, 'random_state': 101}, std score of 0.003276, score rank of 187,
0.705487 (0.003292) with: {'max_depth': 14, 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 500, 'random_state': 101}, std score of 0.003292, score rank of 176,
0.705078 (0.003945) with: {'max_depth': 14, 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 300, 'random_state': 101}, std score of 0.003945, score rank of 190,
0.705615 (0.004022) with: {'max_depth': 14, 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 350, 'random_state': 101}, std score of 0.004022, score rank of 170,
0.705757 (0.003757) with: {'max_depth': 14, 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 400, 'random_state': 101}, std score of 0.003757, score rank of 157,
0.705989 (0.003621) with: {'max_depth': 14, 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 450, 'random_state': 101}, std score of 0.003621, score rank of 137,
0.705660 (0.003642) with: {'max_depth': 14, 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 500, 'random_state': 101}, std score of 0.003642, score rank of 164,
0.705078 (0.003945) with: {'max_depth': 14, 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 300, 'random_state': 101}, std score of 0.003945, score rank of 190,
0.705615 (0.004022) with: {'max_depth': 14, 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 350, 'random_state': 101}, std score of 0.004022, score rank of 170,
0.705757 (0.003757) with: {'max_depth': 14, 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 400, 'random_state': 101}, std score of 0.003757, score rank of 157,
0.705989 (0.003621) with: {'max_depth': 14, 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 450, 'random_state': 101}, std score of 0.003621, score rank of 137,
0.705660 (0.003642) with: {'max_depth': 14, 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 500, 'random_state': 101}, std score of 0.003642, score rank of 164,
0.707252 (0.003334) with: {'max_depth': 14, 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 300, 'random_state': 101}, std score of 0.003334, score rank of 18,
0.706567 (0.003024) with: {'max_depth': 14, 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 350, 'random_state': 101}, std score of 0.003024, score rank of 68,
0.706779 (0.003075) with: {'max_depth': 14, 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 400, 'random_state': 101}, std score of 0.003075, score rank of 48,
0.706531 (0.002759) with: {'max_depth': 14, 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 450, 'random_state': 101}, std score of 0.002759, score rank of 73,
0.706112 (0.003017) with: {'max_depth': 14, 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 500, 'random_state': 101}, std score of 0.003017, score rank of 129,
0.696245 (0.001739) with: {'max_depth': 15, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 300, 'random_state': 101}, std score of 0.001739, score rank of 270,
0.696853 (0.002124) with: {'max_depth': 15, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 350, 'random_state': 101}, std score of 0.002124, score rank of 266,
0.696480 (0.002041) with: {'max_depth': 15, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 400, 'random_state': 101}, std score of 0.002041, score rank of 269,
0.696685 (0.001722) with: {'max_depth': 15, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 450, 'random_state': 101}, std score of 0.001722, score rank of 268,
0.696703 (0.001650) with: {'max_depth': 15, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 500, 'random_state': 101}, std score of 0.001650, score rank of 267,
0.699766 (0.001065) with: {'max_depth': 15, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 300, 'random_state': 101}, std score of 0.001065, score rank of 263,
0.699927 (0.001091) with: {'max_depth': 15, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 350, 'random_state': 101}, std score of 0.001091, score rank of 261,
0.699838 (0.001304) with: {'max_depth': 15, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 400, 'random_state': 101}, std score of 0.001304, score rank of 262,
0.699358 (0.001567) with: {'max_depth': 15, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 450, 'random_state': 101}, std score of 0.001567, score rank of 265,
0.699378 (0.000990) with: {'max_depth': 15, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 500, 'random_state': 101}, std score of 0.000990, score rank of 264,
0.701894 (0.001977) with: {'max_depth': 15, 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 300, 'random_state': 101}, std score of 0.001977, score rank of 246,
0.702446 (0.001788) with: {'max_depth': 15, 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 350, 'random_state': 101}, std score of 0.001788, score rank of 237,
0.702497 (0.002234) with: {'max_depth': 15, 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 400, 'random_state': 101}, std score of 0.002234, score rank of 236,
0.702146 (0.002443) with: {'max_depth': 15, 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 450, 'random_state': 101}, std score of 0.002443, score rank of 241,
0.702150 (0.002465) with: {'max_depth': 15, 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 500, 'random_state': 101}, std score of 0.002465, score rank of 240,
0.700555 (0.001301) with: {'max_depth': 15, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 300, 'random_state': 101}, std score of 0.001301, score rank of 260,
0.700763 (0.001224) with: {'max_depth': 15, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 350, 'random_state': 101}, std score of 0.001224, score rank of 259,
0.700783 (0.000930) with: {'max_depth': 15, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 400, 'random_state': 101}, std score of 0.000930, score rank of 258,
0.701139 (0.001059) with: {'max_depth': 15, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 450, 'random_state': 101}, std score of 0.001059, score rank of 255,
0.700865 (0.000771) with: {'max_depth': 15, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 500, 'random_state': 101}, std score of 0.000771, score rank of 256,
0.700847 (0.001677) with: {'max_depth': 15, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 300, 'random_state': 101}, std score of 0.001677, score rank of 257,
0.701622 (0.001531) with: {'max_depth': 15, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 350, 'random_state': 101}, std score of 0.001531, score rank of 252,
0.701758 (0.001608) with: {'max_depth': 15, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 400, 'random_state': 101}, std score of 0.001608, score rank of 248,
0.701259 (0.001135) with: {'max_depth': 15, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 450, 'random_state': 101}, std score of 0.001135, score rank of 254,
0.701618 (0.001770) with: {'max_depth': 15, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 500, 'random_state': 101}, std score of 0.001770, score rank of 253,
0.703084 (0.001806) with: {'max_depth': 15, 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 300, 'random_state': 101}, std score of 0.001806, score rank of 227,
0.702834 (0.001503) with: {'max_depth': 15, 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 350, 'random_state': 101}, std score of 0.001503, score rank of 232,
0.703187 (0.001793) with: {'max_depth': 15, 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 400, 'random_state': 101}, std score of 0.001793, score rank of 226,
0.703084 (0.001978) with: {'max_depth': 15, 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 450, 'random_state': 101}, std score of 0.001978, score rank of 228,
0.703048 (0.002248) with: {'max_depth': 15, 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 500, 'random_state': 101}, std score of 0.002248, score rank of 230,
0.704493 (0.002936) with: {'max_depth': 15, 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 300, 'random_state': 101}, std score of 0.002936, score rank of 211,
0.704644 (0.002791) with: {'max_depth': 15, 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 350, 'random_state': 101}, std score of 0.002791, score rank of 204,
0.704858 (0.002562) with: {'max_depth': 15, 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 400, 'random_state': 101}, std score of 0.002562, score rank of 197,
0.704710 (0.002847) with: {'max_depth': 15, 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 450, 'random_state': 101}, std score of 0.002847, score rank of 202,
0.704788 (0.003047) with: {'max_depth': 15, 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 500, 'random_state': 101}, std score of 0.003047, score rank of 200,
0.704493 (0.002936) with: {'max_depth': 15, 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 300, 'random_state': 101}, std score of 0.002936, score rank of 211,
0.704644 (0.002791) with: {'max_depth': 15, 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 350, 'random_state': 101}, std score of 0.002791, score rank of 204,
0.704858 (0.002562) with: {'max_depth': 15, 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 400, 'random_state': 101}, std score of 0.002562, score rank of 197,
0.704710 (0.002847) with: {'max_depth': 15, 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 450, 'random_state': 101}, std score of 0.002847, score rank of 202,
0.704788 (0.003047) with: {'max_depth': 15, 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 500, 'random_state': 101}, std score of 0.003047, score rank of 200,
0.704620 (0.003064) with: {'max_depth': 15, 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 300, 'random_state': 101}, std score of 0.003064, score rank of 209,
0.704205 (0.002769) with: {'max_depth': 15, 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 350, 'random_state': 101}, std score of 0.002769, score rank of 218,
0.704625 (0.002313) with: {'max_depth': 15, 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 400, 'random_state': 101}, std score of 0.002313, score rank of 207,
0.705151 (0.002416) with: {'max_depth': 15, 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 450, 'random_state': 101}, std score of 0.002416, score rank of 188,
0.704910 (0.002461) with: {'max_depth': 15, 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 500, 'random_state': 101}, std score of 0.002461, score rank of 195,
